t1,r1,p1,l1,t2,r2,p2,l2,t3,r3,p3,l3,t4,r4,p4,l4,t5,r5,p5,l5,t6,r6,p6,l6,op1,op2,op3,op4,op5,op6,sv1,sv2,sv3,sv4,sv5,sv6,lt,tt,pt,game_score,estado
38.016678,1,4,7,53.82884,2,9,10,103.274061,1,9,17,90.055187,1,8,18,48.357345,1,5,8,36.209211,1,6,12,1,1,0,0,1,0,1,1,0,0,1,1,72,369.741322,41,13.813565,A
38.834956,1,1,7,90.570438,2,7,10,225.759511,3,6,24,60.80252,1,5,13,80.269961,1,3,15,100.887499,2,4,12,1,1,0,0,0,0,1,1,0,1,0,1,81,597.124884,26,16.522446,A
176.163907,2,8,13,440.146825,6,27,10,88.978091,1,7,18,44.681915,2,5,11,111.092097,5,12,8,22.383007,1,10,10,0,1,0,0,1,1,1,1,0,1,1,1,70,883.445842,69,20.167028,A
310.039418,4,14,13,99.140521,1,4,18,178.244415,1,15,38,176.522672,1,5,23,80.176594,1,2,12,85.118336,1,9,17,0,0,0,0,0,0,1,0,0,0,1,0,121,929.241955,49,27.509808,A
112.067901,2,15,8,45.73003,1,7,10,102.175502,2,21,16,63.065834,1,5,10,66.736323,2,6,8,79.256728,1,13,20,0,1,1,1,1,0,1,1,1,1,1,0,72,469.032317,67,16.364686,A
151.925041,1,12,8,68.87676,1,4,12,184.049055,2,9,16,47.810339,1,2,10,44.330071,1,3,8,63.348238,1,5,10,0,0,1,1,1,1,1,1,1,1,1,1,64,560.339505,35,14.010188,A
103.918713,1,24,13,302.887967,11,64,10,98.380867,2,21,16,237.108593,3,14,14,47.213353,1,5,14,28.410007,1,7,12,0,1,1,0,0,0,1,1,1,1,1,1,79,817.9195,135,25.01291,A
109.982146,1,17,9,50.838755,1,12,10,52.14933,1,22,32,36.782946,1,11,11,25.866375,1,11,14,85.949068,1,29,29,0,1,0,0,0,0,1,1,0,1,1,0,105,361.56862,102,22.730639,A
133.378,4,11,11,55.332,1,3,10,194.621,3,13,16,65.32,1,8,12,52.471,1,5,12,57.471,1,5,10,0,1,1,0,0,1,1,1,1,1,1,1,71,558.593,45,15.721457,A
31.876989,1,1,7,71.969113,2,8,10,91.998433,1,11,16,66.853399,1,7,14,40.291787,1,3,8,47.240596,1,5,10,1,1,1,0,1,1,1,1,1,1,1,1,65,350.230318,35,12.142286,A
65.707672,1,9,9,84.535485,1,10,10,373.690728,2,29,16,128.848565,2,8,10,147.943296,3,7,8,88.267998,1,6,12,0,1,1,1,1,0,1,1,1,1,1,1,65,888.993744,69,19.423853,A
29.38434,1,10,10,26.820659,1,12,10,65.377791,1,19,18,48.163727,1,11,11,34.46197,2,8,8,25.188559,1,10,10,0,1,0,0,1,1,1,1,0,1,1,1,67,229.397046,70,13.439676,A
72.702,1,1,14,94.609667,2,6,10,174.661,1,9,39,133.545333,2,5,12,77.094667,1,1,16,103.834667,1,3,17,0,1,0,0,0,0,1,1,0,1,0,0,108,656.447334,25,21.33575,A
35.053731,1,1,7,86.742689,2,3,10,123.899741,1,25,26,91.888861,1,10,16,47.569136,1,5,12,59.935289,1,4,10,1,1,0,0,0,1,1,1,0,0,1,1,81,445.089446,48,16.403545,A
48.822539,1,5,7,45.100675,1,4,10,104.821244,1,11,16,53.651172,1,7,10,46.391835,1,4,8,56.099497,1,6,10,1,1,1,1,1,1,1,1,1,1,1,1,61,354.886962,37,11.672399,A
48.393887,2,2,7,71.706764,2,6,10,426.657218,6,39,20,50.559553,1,5,11,28.86265,1,3,8,115.600607,2,16,14,1,1,0,0,1,0,1,1,0,1,1,1,70,741.780679,71,18.922716,A
141.63126,2,22,9,66.346602,1,7,10,303.637053,2,23,18,70.398447,1,9,11,59.109991,1,22,13,65.562914,1,22,18,0,1,0,0,0,0,1,1,0,1,1,0,79,706.686267,105,22.101471,A
65.313967,3,1,7,74.196944,2,3,10,81.296567,1,3,16,54.297715,1,3,12,39.931627,1,4,10,41.514914,1,4,10,1,1,1,0,0,1,1,1,1,1,1,1,65,356.551735,18,11.16163,A
89.178534,2,7,7,49.684608,2,5,10,106.112285,2,10,16,118.784407,1,4,10,70.181119,2,6,8,81.769778,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,61,515.710732,37,13.224111,A
139.205063,2,8,9,141.504249,2,13,14,127.074909,1,10,16,63.23734,1,4,11,64.837051,1,5,15,69.3029,1,2,10,0,0,1,0,0,1,1,1,1,1,0,1,75,605.161512,42,16.624318,A
69.638802,2,6,7,57.04799,1,6,12,316.459661,3,14,30,200.538035,3,6,15,64.337157,1,5,12,104.184321,1,7,23,1,0,0,0,0,0,1,1,0,0,1,0,99,812.205967,44,22.568718,A
43.633876,1,16,7,28.033756,1,13,10,123.884846,2,19,19,38.733869,1,5,12,24.500248,1,3,8,35.767132,1,4,14,1,1,0,0,1,0,1,1,0,1,1,1,70,294.553727,60,13.93363,A
268.649034,4,37,7,56.578973,1,7,10,80.309836,1,7,16,110.441968,1,7,12,53.67854,1,4,10,43.663364,1,4,10,1,1,1,0,0,1,1,1,1,1,1,1,65,613.321714,66,16.580205,A
38.262584,1,4,9,72.529222,1,6,10,97.017739,1,7,16,131.689484,1,8,18,97.487763,1,8,17,63.837354,1,7,12,0,1,1,0,0,0,1,1,1,0,0,1,82,500.824147,40,16.610456,A
46.478789,1,7,7,127.555503,2,18,16,100.558245,3,12,18,64.36127,1,5,14,65.911288,1,4,12,50.645454,3,8,10,1,0,0,0,0,1,1,1,0,1,1,1,77,455.510549,54,16.23437,A
52.980638,1,1,9,127.599157,2,3,10,131.983587,1,5,16,50.64715,1,3,10,61.076496,2,3,8,37.317315,1,2,10,0,1,1,1,1,1,1,1,1,1,1,1,63,461.604343,17,11.795277,A
31.7227,1,5,7,54.281327,3,8,10,66.244207,1,7,17,37.037545,1,3,12,42.052433,2,3,8,30.489704,1,3,10,1,1,0,0,1,1,1,1,0,1,1,1,64,261.827917,29,10.762352,A
30.399997,1,1,7,57.0873,1,2,10,94.829095,1,5,17,115.206821,3,20,12,48.513394,1,12,11,40.339023,1,9,10,1,1,0,0,0,1,1,1,0,1,1,1,67,386.375631,49,13.667545,A
77.534902,2,2,7,221.15471,2,14,10,331.699989,2,10,16,182.439245,1,2,10,58.632489,1,3,8,54.650652,1,4,10,1,1,1,1,1,1,1,1,1,1,1,1,61,926.111986,35,17.061328,A
107.185755,3,6,7,441.485474,7,23,10,285.797176,4,8,16,65.192412,1,3,12,34.336341,1,2,8,100.178224,2,3,10,1,1,1,0,1,1,1,1,1,1,1,1,63,1034.175382,45,19.035396,A
139.640889,3,17,9,49.273948,1,3,10,220.002396,5,13,17,50.881186,2,4,10,76.486344,2,6,8,47.932277,1,5,10,0,1,0,1,1,1,1,1,0,1,1,1,64,584.21704,48,15.037126,A
97.35006,1,6,15,89.75142,1,8,12,231.21244,1,19,30,113.84824,1,39,20,106.0984,2,8,8,78.165453,1,10,17,0,0,0,0,1,0,1,1,0,0,1,0,102,716.426013,90,24.941184,A
55.050006,1,2,7,71.644904,1,15,14,112.825159,1,19,25,30.193555,1,12,14,21.343496,1,15,19,53.738199,2,20,19,1,0,0,0,0,0,1,1,0,1,0,0,98,344.79532,83,20.28922,A
71.455,2,10,7,104.716,2,6,10,239.797333,2,28,21,96.299,1,9,20,84.332,1,5,13,57.315,1,4,10,1,1,0,0,0,1,1,1,0,0,1,1,81,653.914333,62,19.276224,A
381.650597,9,28,7,75.347007,1,11,10,113.820349,1,7,16,50.553369,1,3,10,66.649109,2,4,8,110.537645,2,7,10,1,1,1,1,1,1,1,1,1,1,1,1,61,798.558076,60,17.362458,A
23.399325,1,2,7,64.215072,2,5,10,172.312372,2,12,17,65.115099,2,4,10,26.465996,1,2,8,37.315667,1,3,10,1,1,0,1,1,1,1,1,0,1,1,1,62,388.823532,28,11.607717,A
103.933273,2,11,7,277.950375,4,35,10,441.133739,5,37,16,135.799856,3,13,12,119.983496,2,8,13,71.13336,1,1,10,1,1,1,0,0,1,1,1,1,1,1,1,68,1149.934099,105,24.625407,A
907.014173,13,214,31,63.647454,1,10,10,64.097437,2,17,16,42.41497,1,9,10,30.315454,1,5,8,44.048238,1,10,10,0,1,1,1,1,1,0,1,1,1,1,1,85,1151.537726,265,37.153424,A
33.247472,1,7,9,52.765365,1,7,12,81.6755,1,13,19,146.518796,2,39,14,148.053716,3,14,10,36.350354,1,6,10,0,0,0,0,0,1,1,1,0,1,1,1,74,498.611204,86,18.132955,A
30.632897,1,1,7,46.69956,2,5,10,46.749402,1,7,16,33.149571,1,4,12,22.516304,1,2,8,27.916311,1,4,10,1,1,1,0,1,1,1,1,1,1,1,1,63,207.664044,23,9.71277,A
149.154458,6,59,15,85.090957,1,29,24,47.102426,1,19,18,34.456174,1,13,12,35.755842,2,23,13,44.653114,1,14,17,0,0,0,0,0,0,1,0,0,1,1,0,99,396.212972,157,25.478899,A
178.533226,6,25,15,318.543118,10,25,10,225.934176,4,34,18,46.47742,1,3,10,34.617125,1,5,12,41.716877,1,6,10,0,1,0,1,0,1,1,1,0,1,1,1,75,845.821943,98,22.377647,A
24.217208,1,1,7,33.134163,1,2,10,61.134945,1,2,17,52.368018,1,4,12,47.217848,1,2,14,33.784122,1,2,10,1,1,0,0,0,1,1,1,0,1,1,1,70,251.856304,13,10.641811,A
42.097515,1,7,11,47.549347,1,10,14,104.618337,1,17,19,37.812682,1,3,10,64.271638,2,7,12,111.66026,1,15,19,0,0,0,1,0,0,1,1,0,1,1,0,85,408.009779,59,17.357152,A
58.792698,1,1,8,46.316675,1,9,10,115.514166,1,10,16,50.324787,1,4,10,58.789484,1,5,8,59.176472,1,6,10,0,1,1,1,1,1,1,1,1,1,1,1,62,388.914283,35,12.037507,A
117.054603,1,15,17,212.216747,1,13,10,450.838191,3,41,25,188.060046,3,16,14,44.467829,1,6,12,99.05777,1,8,24,0,1,0,0,0,0,1,1,0,1,1,0,102,1111.695186,99,29.306407,A
87.416789,1,13,9,40.44213,1,10,10,262.998298,3,42,47,72.007804,1,13,16,71.342895,2,6,12,55.518471,2,11,12,0,1,0,0,0,0,1,1,0,0,1,1,106,589.726388,95,24.66245,A
58.903166,1,3,7,96.457482,1,6,14,526.173123,5,44,26,95.788426,1,12,16,66.765424,1,5,14,34.560811,1,5,11,1,0,0,0,0,0,1,1,0,0,1,1,88,878.648432,75,23.356516,A
41.026646,1,6,7,41.1432,1,5,10,141.993692,2,14,20,54.307849,1,5,10,128.762422,4,8,8,63.622932,2,8,10,1,1,0,1,1,1,1,1,0,1,1,1,65,470.856742,46,13.98016,A
49.782334,1,6,7,36.799434,1,4,10,134.147982,1,3,17,34.599493,1,4,10,70.265597,2,4,8,58.132429,1,5,14,1,1,0,1,1,0,1,1,0,1,1,1,66,383.72727,26,12.073362,A
31.380936,1,1,7,69.953538,2,12,10,96.522737,2,21,17,38.306333,1,7,10,35.376289,1,4,13,57.584592,2,15,10,1,1,0,1,0,1,1,1,0,1,1,1,67,329.124426,60,13.789163,A
22.149211,1,1,7,76.263591,4,7,10,60.847753,1,23,16,35.481834,1,2,10,26.749098,1,2,8,56.381261,2,10,12,1,1,1,1,1,0,1,1,1,1,1,1,63,277.872748,45,11.738195,A
35.281342,1,1,7,109.59938,2,8,10,134.199516,2,13,16,134.433232,4,10,10,82.428914,2,8,10,55.308712,1,5,12,1,1,1,1,0,0,1,1,1,1,1,1,65,551.251096,45,14.694574,A
138.582859,2,27,7,69.860649,1,14,16,180.145787,2,55,41,130.444716,2,31,27,46.027326,1,9,14,65.044072,1,12,15,1,0,0,0,0,0,1,1,0,0,1,0,120,630.10541,148,30.530312,A
106.963568,2,6,8,43.585224,1,6,10,98.266702,1,6,18,89.519722,1,8,17,44.568337,1,3,10,42.218988,1,3,10,0,1,0,0,0,1,1,1,0,0,1,1,73,425.12254,32,13.955792,A
195.739525,3,11,11,38.06414,1,6,10,155.174498,1,12,16,88.849757,1,7,17,54.820498,1,5,12,48.417986,1,8,12,0,1,1,0,0,0,1,1,1,0,1,1,78,581.066404,49,17.298772,A
62.654624,1,10,9,43.098826,1,13,10,248.311398,3,34,24,50.416696,1,4,10,46.455895,1,4,10,140.170556,3,13,17,0,1,0,1,0,0,1,1,0,1,1,0,80,591.107993,78,19.49127,A
124.229255,3,47,7,48.252944,1,11,10,79.123076,1,11,18,115.836988,3,27,10,34.416659,1,14,14,36.963991,1,12,12,1,1,0,1,0,0,1,1,0,1,1,1,71,438.822913,122,19.283908,A
36.821327,1,11,7,42.4424,1,11,12,162.72836,2,14,16,58.62514,2,4,10,93.058967,5,8,8,47.2134,1,3,10,1,0,1,1,1,1,1,1,1,1,1,1,63,440.889593,51,13.678707,A
48.268424,1,2,7,170.712067,3,14,10,167.714578,1,9,18,109.0905,1,5,20,119.546358,2,5,15,116.799304,1,8,22,1,1,0,0,0,0,1,1,0,0,0,0,92,732.131231,43,20.619456,A
67.859347,1,2,10,92.60708,2,5,10,328.785927,3,24,42,96.464453,1,5,19,63.552547,1,4,22,84.57922,1,12,18,0,1,0,0,0,0,1,1,0,0,0,0,121,733.848573,52,25.808371,A
93.017045,1,9,13,86.549353,1,11,16,104.976856,1,8,16,59.374376,1,4,10,65.535528,2,5,8,48.565839,1,6,10,0,0,1,1,1,1,1,1,1,1,1,1,73,458.018997,43,14.947202,A
115.131394,2,21,9,39.160265,1,4,10,280.487562,4,31,16,81.303428,2,5,10,51.191508,2,6,8,67.972547,2,8,11,0,1,1,1,1,0,1,1,1,1,1,1,64,635.246705,75,17.183869,A
37.450817,1,1,7,50.034099,1,4,10,80.651469,1,4,16,37.550241,1,3,10,26.433496,1,2,8,43.584021,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1,61,275.704144,17,9.682934,A
66.555033,1,8,7,47.709248,1,10,10,93.12683,1,14,19,56.488441,1,8,10,30.167328,1,6,8,62.358027,1,9,12,1,1,0,1,1,0,1,1,0,1,1,1,66,356.404907,55,13.586671,A
146.527476,4,47,15,34.81323,1,5,10,162.362283,2,14,28,106.079145,2,13,18,35.607913,1,6,12,32.914014,1,3,10,0,1,0,0,0,1,1,1,0,0,1,1,93,518.304061,88,21.472985,A
116.968329,1,21,10,78.684629,1,17,15,312.03775,4,49,16,74.284441,1,17,16,59.700775,1,15,13,47.300656,1,10,10,0,0,1,0,0,1,1,1,1,0,1,1,80,688.97658,129,23.560502,A
68.519718,1,3,9,1092.3325,6,37,10,131.888257,1,6,16,116.281134,1,2,10,76.482794,1,2,8,84.612833,2,5,10,0,1,1,1,1,1,1,1,1,1,1,1,63,1570.117236,55,24.819176,A
176.535308,2,25,14,56.748592,1,11,10,99.553426,1,9,16,74.30614,1,3,10,32.38492,1,3,8,67.80306,2,7,10,0,1,1,1,1,1,1,1,1,1,1,1,68,507.331446,58,15.545391,A
116.488528,3,10,7,159.191551,5,28,10,116.955864,2,23,18,87.187607,3,18,12,53.3026,3,18,12,43.302119,1,8,10,1,1,0,0,0,1,1,1,0,1,1,1,69,576.42827,105,19.251266,A
33.351113,1,2,8,65.530033,1,6,14,138.60096,3,5,32,75.89246,2,10,12,28.02802,1,3,12,38.92222,1,5,10,0,0,0,0,0,1,1,1,0,1,1,1,88,380.324807,31,15.8524,A
20.177424,1,1,8,102.970273,2,4,14,283.750682,3,8,30,98.738003,1,2,14,69.929477,2,6,14,90.19036,1,3,17,0,0,0,0,0,0,1,1,0,1,1,0,97,665.756218,24,19.611544,A
51.432408,3,3,7,25.149312,1,2,10,138.246286,3,11,16,29.065964,1,2,10,30.431995,1,2,8,87.182213,2,5,11,1,1,1,1,1,0,1,1,1,1,1,1,62,361.508178,25,11.160344,A
280.828424,8,58,7,57.668165,1,10,10,166.776964,3,20,16,117.643271,2,5,10,56.039792,1,2,8,96.597633,1,5,15,1,1,1,1,1,0,1,1,1,1,1,0,66,775.554249,100,20.388147,A
80.607747,2,12,9,67.958201,1,13,14,176.161802,1,15,39,147.008321,1,14,27,49.041862,1,2,12,74.844376,1,6,10,0,0,0,0,0,1,1,1,0,0,1,1,111,595.62231,62,23.494018,A
60.561333,1,5,9,33.272858,1,8,10,207.272117,3,38,28,32.572756,1,4,10,40.174109,1,3,8,81.498583,1,7,22,0,1,0,1,1,0,1,1,0,1,1,0,87,455.351755,65,18.500255,A
61.4706,1,14,15,79.5502,2,25,12,221.70402,3,41,20,31.993373,1,8,10,76.59088,3,11,8,46.790333,1,11,14,0,0,0,1,1,0,1,1,0,1,1,1,79,518.099407,110,20.588254,A
61.831751,1,12,10,63.348953,2,5,12,93.131789,1,9,26,28.44951,1,2,10,31.982771,1,2,14,86.831791,1,4,26,0,0,0,1,0,0,1,1,0,1,1,0,98,365.576565,34,17.48733,A
21.248014,1,15,7,26.693425,1,11,10,84.059943,1,15,25,159.627102,2,12,16,35.235706,1,7,14,61.545603,1,9,18,1,1,0,0,0,0,1,1,0,0,1,0,90,388.409794,69,18.57748,A
78.212848,2,20,8,63.93029,2,20,10,150.892973,3,17,16,64.780263,1,4,14,62.38036,1,4,12,64.396958,1,13,13,0,1,1,0,0,0,1,1,1,1,1,1,73,484.593692,78,17.348179,A
104.079706,5,12,7,91.290929,1,10,10,284.192408,3,100,34,435.811372,6,155,23,66.996605,1,14,18,62.277813,1,19,11,1,1,0,0,0,0,1,1,0,0,0,1,103,1044.648833,310,41.747545,A
38.214041,1,8,7,57.366909,2,7,10,76.147855,1,9,16,132.778533,2,9,14,45.781554,1,2,12,217.617673,4,13,14,1,1,1,0,0,0,1,1,1,1,1,1,73,567.906565,48,16.313821,A
962.077675,7,127,7,38.542416,1,5,10,119.226661,2,10,16,95.981006,1,8,17,56.571903,1,4,12,169.100243,2,15,12,1,1,1,0,0,0,1,1,1,0,1,1,74,1441.499904,169,32.31613,A
104.840941,2,13,8,34.218816,1,10,10,136.192951,3,28,17,67.020848,2,8,10,43.153397,1,4,12,62.037507,1,10,13,0,1,0,1,0,0,1,1,0,1,1,1,70,447.464461,73,16.205547,A
101.435537,3,24,7,24.573922,1,10,10,291.307436,5,78,43,68.154867,3,20,13,66.581465,1,8,8,24.360502,1,10,10,1,1,0,0,1,1,1,1,0,1,1,1,91,576.41373,150,25.513929,A
398.196573,6,41,9,30.3048,1,5,10,84.92756,2,9,16,28.214633,1,4,10,73.60736,3,12,12,45.138487,1,4,10,0,1,1,1,0,1,1,1,1,1,1,1,67,660.389413,75,17.904482,A
33.091945,1,2,7,127.892652,4,9,10,227.376801,4,16,16,31.850249,1,3,10,51.808747,1,6,14,52.350419,1,6,15,1,1,1,1,0,0,1,1,1,1,1,0,72,524.370813,42,15.366784,A
30.52612,1,2,7,24.6941,1,4,10,86.996065,1,15,16,56.386647,1,7,10,34.358571,1,4,8,158.945722,2,12,12,1,1,1,1,1,0,1,1,1,1,1,1,63,391.907226,44,12.777186,A
408.132333,2,2,7,69.521,1,13,10,358.425,4,81,43,276.136,5,44,17,49.336,1,11,13,41.954,2,14,10,1,1,0,0,0,1,1,1,0,0,1,1,100,1203.504334,165,33.917594,A
68.307094,1,15,11,138.814388,1,12,10,114.611697,1,17,17,103.477511,1,12,18,66.640175,1,8,11,53.038688,1,9,10,0,1,0,0,0,1,1,1,0,0,1,1,77,544.889553,73,18.260941,A
22.398335,1,7,7,27.348133,1,10,10,124.132632,2,38,24,52.978929,1,12,14,55.081384,1,12,14,39.551218,1,10,10,1,1,0,0,0,1,1,1,0,1,1,1,79,321.490632,89,17.404528,A
113.198078,4,4,7,215.140372,5,11,10,113.633024,1,10,19,102.912207,2,14,17,42.81737,1,7,14,55.997112,1,7,15,1,1,0,0,0,0,1,1,0,0,1,0,82,643.698163,53,18.785533,A
190.202737,7,26,9,107.175564,2,12,12,244.748638,3,8,16,177.886904,5,8,10,67.66171,1,3,12,78.277551,1,4,18,0,0,1,1,0,0,1,1,1,1,1,0,77,865.953104,61,20.623447,A
51.637248,1,3,9,34.285528,1,4,10,136.726225,2,10,18,167.311208,3,9,10,69.554862,1,4,14,82.305666,1,5,14,0,1,0,1,0,0,1,1,0,1,1,1,75,541.820738,35,15.584259,A
171.459945,4,41,19,57.285906,1,13,12,78.393229,1,8,16,70.521231,1,6,14,50.147785,1,4,13,58.920212,1,7,18,0,0,1,0,0,0,0,1,1,1,1,0,92,486.728308,79,20.457524,A
340.44118,3,10,17,125.31038,1,11,16,506.789434,6,49,19,96.68876,1,5,14,61.97278,1,3,12,71.04678,1,4,10,0,0,0,0,0,1,1,1,0,1,1,1,88,1202.249314,82,26.9077,A
14.947463,1,4,8,312.442703,3,41,23,46.209774,1,14,31,37.385038,1,6,18,28.960536,1,4,15,80.859444,1,19,39,0,0,0,0,0,0,1,0,0,0,0,0,134,520.804958,88,28.030091,A
59.515156,1,4,8,59.848162,1,11,18,100.368415,1,6,24,100.16857,3,14,17,41.95199,1,2,9,145.982775,1,7,21,0,0,0,0,0,0,1,0,0,0,1,0,97,507.835069,44,19.313307,A
108.532973,1,3,7,96.925127,2,8,10,179.003687,3,13,16,95.416633,1,6,12,47.005273,1,5,12,53.3146,1,3,10,1,1,1,0,0,1,1,1,1,1,1,1,67,580.198293,38,14.863639,A
54.401072,1,2,8,129.284905,2,10,12,292.488029,5,25,16,47.633943,1,2,11,111.467818,3,5,8,97.617387,1,3,12,0,0,1,0,1,0,1,1,1,1,1,1,67,732.893154,47,16.888379,A
141.838085,24,12,9,277.198181,8,25,10,132.55634,11,9,16,63.937038,1,4,12,70.968817,1,8,12,113.976188,11,7,14,0,1,1,0,0,0,1,1,1,1,1,1,73,800.474649,65,19.599407,A
161.7919,3,16,7,746.138253,12,103,24,292.168554,4,36,21,58.32632,1,10,16,42.22526,1,5,10,37.4133,1,4,10,1,0,0,0,0,1,1,0,0,0,1,1,88,1338.063587,174,33.855262,A
196.843223,2,49,11,150.109762,2,17,14,191.005554,3,17,17,81.243344,2,7,10,79.096199,2,4,12,72.146491,2,8,11,0,0,0,1,0,0,1,1,0,1,1,1,75,770.444573,102,21.895461,A
45.814306,1,6,7,73.345745,3,13,10,94.061473,1,11,16,53.763301,1,5,10,40.814446,1,3,8,47.913951,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,61,355.713222,43,12.048012,A
24.360602,1,2,7,64.139376,2,6,12,95.007708,1,10,16,41.659886,1,3,10,42.739232,1,4,9,58.442783,1,5,10,1,0,1,1,0,1,1,1,1,1,1,1,64,326.349587,30,11.446164,A
110.207663,1,4,8,116.946664,1,29,12,180.56469,1,31,25,43.749616,1,5,10,61.398737,1,7,12,94.200158,2,9,14,0,0,0,1,0,0,1,1,0,1,1,1,81,607.067529,85,20.233511,A
88.39679,2,3,8,55.047375,1,4,12,126.210641,1,5,17,75.879921,2,4,10,57.430594,1,3,12,226.3394,7,17,16,0,0,0,1,0,0,1,1,0,1,1,0,75,629.304722,36,16.489623,A
48.081148,1,1,7,105.295143,1,6,18,84.096099,1,9,24,42.464707,1,6,10,36.414975,1,4,10,45.924605,10,5,11,1,0,0,1,0,0,1,0,0,1,1,1,80,362.276677,31,14.403535,A
70.081302,1,13,8,58.696902,1,7,10,450.794297,3,27,26,122.060653,3,7,11,73.811983,2,17,14,40.415063,1,6,14,0,1,0,0,0,0,1,1,0,1,1,1,83,815.8602,77,22.076545,A
72.230366,1,7,13,52.052463,1,33,12,85.010698,1,13,18,98.406695,2,17,14,41.755536,1,5,12,31.108223,1,5,10,0,0,0,0,0,1,1,1,0,1,1,1,79,380.563982,80,17.423038,A
41.059181,1,5,7,42.9158,2,6,10,171.294822,3,17,16,44.772085,1,2,10,26.659352,1,2,8,39.570783,1,7,12,1,1,1,1,1,0,1,1,1,1,1,1,63,366.272024,39,12.223477,A
31.479667,1,2,7,72.022,3,9,10,212.374667,4,32,16,34.868,1,4,12,24.619,1,3,8,62.348,2,9,10,1,1,1,0,1,1,1,1,1,1,1,1,63,437.711333,59,14.138229,A
30.596986,1,4,7,49.562046,1,4,18,111.118335,1,13,33,30.430828,1,1,10,35.363168,1,3,13,41.245708,1,3,19,1,0,0,1,0,0,1,0,0,1,1,0,100,298.317071,28,16.789416,A
100.860699,2,30,7,35.408436,1,6,10,93.802899,1,10,22,62.628103,1,6,13,38.889474,1,3,14,88.307696,3,11,10,1,1,0,0,0,1,1,1,0,1,1,1,76,419.897307,66,16.466696,A
31.182087,1,8,7,41.498341,1,12,10,143.510927,1,33,40,41.065024,1,13,16,50.481314,1,11,20,46.464808,1,13,20,1,1,0,0,0,0,1,1,0,0,0,0,113,354.202502,90,23.199012,A
56.614112,2,6,7,54.114042,2,12,10,226.322565,6,25,16,80.196325,2,6,18,57.98029,2,3,8,160.959098,3,6,10,1,1,1,0,1,1,1,1,1,0,1,1,69,636.186432,58,16.947992,A
62.865813,2,4,8,67.646207,1,9,14,366.813267,5,50,16,123.723507,1,23,23,49.536433,1,10,14,69.83778,1,17,20,0,0,1,0,0,0,1,1,1,0,1,0,95,740.423007,113,25.466622,A
269.767346,11,39,9,290.547204,5,19,14,200.429888,2,21,19,91.520645,1,6,18,115.574112,2,8,10,51.297675,1,5,10,0,0,0,0,0,1,1,1,0,0,1,1,80,1019.13687,98,24.846584,A
124.062138,2,17,7,56.777716,1,15,12,215.955565,4,19,17,41.592608,1,13,10,71.130574,2,5,8,38.262535,2,4,10,1,0,0,1,1,1,1,1,0,1,1,1,64,547.781136,73,16.217409,A
26.081317,1,1,7,115.041121,2,7,20,166.320693,2,13,18,48.679419,1,2,10,54.512577,1,3,10,82.277205,1,4,18,1,0,0,1,0,0,1,0,0,1,1,0,83,492.912333,30,16.080725,A
78.968413,1,7,15,82.878576,1,9,10,225.942438,3,46,18,24.050109,1,9,10,24.751849,1,5,8,38.005323,1,5,12,0,1,0,1,1,0,1,1,0,1,1,1,73,474.596708,81,17.435543,A
114.017101,2,20,13,52.937155,1,10,13,80.712779,1,11,16,51.638285,1,3,10,71.604135,1,5,14,42.745996,1,4,10,0,0,1,1,0,1,1,1,1,1,1,1,76,413.655451,53,15.609916,A
181.703066,11,43,9,40.148509,1,11,10,207.762609,3,39,16,38.631103,1,5,11,42.199288,2,6,8,48.56828,1,6,11,0,1,1,0,1,0,1,1,1,1,1,1,65,559.012856,110,18.752236,A
49.314802,1,14,9,25.832313,1,11,10,57.914425,1,41,50,101.046031,3,38,34,31.548775,1,17,22,36.465273,1,14,20,0,1,0,0,0,0,1,1,0,0,0,0,145,302.12162,135,30.552721,A
44.789683,1,10,7,30.787967,1,11,10,50.840528,1,14,16,22.269604,1,14,10,18.618755,1,8,8,38.675363,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1,61,205.981901,60,11.644975,A
55.374565,3,6,7,30.949843,1,5,10,119.916011,1,13,16,53.406799,1,5,10,68.228054,2,10,8,34.395835,1,6,10,1,1,1,1,1,1,1,1,1,1,1,1,61,362.271107,45,12.233833,A
97.853114,2,3,7,115.567619,3,11,10,116.81029,1,4,17,167.798251,5,32,19,41.548252,1,9,12,80.716531,1,9,24,1,1,0,0,0,0,1,1,0,0,1,0,89,620.294057,68,20.594206,A
42.564536,1,7,7,31.948367,1,10,10,272.169557,2,58,43,99.311514,3,32,20,37.48142,1,14,14,51.547374,1,27,27,1,1,0,0,0,0,1,1,0,0,1,0,121,535.022769,148,29.772247,A
21.642328,1,1,7,138.684676,3,9,10,186.302464,5,22,16,46.980862,1,6,12,38.350641,1,5,8,34.069248,1,6,10,1,1,1,0,1,1,1,1,1,1,1,1,63,466.03022,49,13.79873,A
224.591021,3,5,7,165.876702,3,10,12,110.078934,1,9,19,58.064345,1,2,12,36.531873,1,3,8,100.829303,2,7,12,1,0,0,0,1,0,1,1,0,1,1,1,70,695.972179,36,16.336161,A
